ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
47109,2017,US,National,BRFSS,Obesity / Weight Status,34.5,56,534,$15,000 - $24,999,INC1525,0
57344,2017,AL,Alabama,BRFSS,Obesity / Weight Status,40.4,1,019,$15,000 - $24,999,INC1525,1
50056,2017,MN,Minnesota,BRFSS,Obesity / Weight Status,33.6,1,786,$15,000 - $24,999,INC1525,27
55007,2017,MS,Mississippi,BRFSS,Obesity / Weight Status,40.4,879,$15,000 - $24,999,INC1525,28
53832,2017,MO,Missouri,BRFSS,Obesity / Weight Status,31.6,1,100,$15,000 - $24,999,INC1525,29
54234,2017,MT,Montana,BRFSS,Obesity / Weight Status,25.3,924,$15,000 - $24,999,INC1525,30
49239,2017,NE,Nebraska,BRFSS,Obesity / Weight Status,35.1,2,091,$15,000 - $24,999,INC1525,31
46635,2017,NV,Nevada,BRFSS,Obesity / Weight Status,29.2,509,$15,000 - $24,999,INC1525,32
55695,2017,NH,New Hampshire,BRFSS,Obesity / Weight Status,33.3,577,$15,000 - $24,999,INC1525,33
54963,2017,NJ,New Jersey,BRFSS,Obesity / Weight Status,33.1,1,376,$15,000 - $24,999,INC1525,34
57836,2017,NM,New Mexico,BRFSS,Obesity / Weight Status,28.6,1,132,$15,000 - $24,999,INC1525,35
47516,2017,NY,New York,BRFSS,Obesity / Weight Status,28.6,1,676,$15,000 - $24,999,INC1525,36
45969,2017,NC,North Carolina,BRFSS,Obesity / Weight Status,38.8,692,$15,000 - $24,999,INC1525,37
47214,2017,ND,North Dakota,BRFSS,Obesity / Weight Status,36.7,770,$15,000 - $24,999,INC1525,38
58473,2017,OH,Ohio,BRFSS,Obesity / Weight Status,37.9,1,937,$15,000 - $24,999,INC1525,39
58030,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,45.3,913,$15,000 - $24,999,INC1525,40
53019,2017,OR,Oregon,BRFSS,Obesity / Weight Status,35.1,685,$15,000 - $24,999,INC1525,41
56912,2017,PA,Pennsylvania,BRFSS,Obesity / Weight Status,36.3,807,$15,000 - $24,999,INC1525,42
47507,2017,RI,Rhode Island,BRFSS,Obesity / Weight Status,34.6,629,$15,000 - $24,999,INC1525,44
50119,2017,SC,South Carolina,BRFSS,Obesity / Weight Status,37.1,1,741,$15,000 - $24,999,INC1525,45
45733,2017,SD,South Dakota,BRFSS,Obesity / Weight Status,31.6,882,$15,000 - $24,999,INC1525,46
57473,2017,TN,Tennessee,BRFSS,Obesity / Weight Status,39.1,914,$15,000 - $24,999,INC1525,47
53840,2017,TX,Texas,BRFSS,Obesity / Weight Status,37.2,1,770,$15,000 - $24,999,INC1525,48
54074,2017,UT,Utah,BRFSS,Obesity / Weight Status,28,931,$15,000 - $24,999,INC1525,49
48281,2017,VT,Vermont,BRFSS,Obesity / Weight Status,34.7,779,$15,000 - $24,999,INC1525,50
56859,2017,VA,Virginia,BRFSS,Obesity / Weight Status,36.6,1,056,$15,000 - $24,999,INC1525,51
46908,2017,WA,Washington,BRFSS,Obesity / Weight Status,33.1,1,351,$15,000 - $24,999,INC1525,53
55371,2017,WV,West Virginia,BRFSS,Obesity / Weight Status,38.8,893,$15,000 - $24,999,INC1525,54
57747,2017,WI,Wisconsin,BRFSS,Obesity / Weight Status,33.8,726,$15,000 - $24,999,INC1525,55
51698,2017,WY,Wyoming,BRFSS,Obesity / Weight Status,31.3,583,$15,000 - $24,999,INC1525,56
51435,2017,GU,Guam,BRFSS,Obesity / Weight Status,34.2,246,$15,000 - $24,999,INC1525,66
44914,2017,PR,Puerto Rico,BRFSS,Obesity / Weight Status,34.2,1,036,$15,000 - $24,999,INC1525,72
54868,2017,VI,Virgin Islands,BRFSS,Obesity / Weight Status,~,~,$15,000 - $24,999,INC1525,78
