ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
55651,2017,MA,Massachusetts,BRFSS,Obesity / Weight Status,30.3,1,335,55 - 64,AGEYR5564,25
47001,2017,MI,Michigan,BRFSS,Obesity / Weight Status,37.2,2,125,55 - 64,AGEYR5564,26
46030,2017,MN,Minnesota,BRFSS,Obesity / Weight Status,33,3,420,55 - 64,AGEYR5564,27
49762,2017,MS,Mississippi,BRFSS,Obesity / Weight Status,42.9,1,084,55 - 64,AGEYR5564,28
45434,2017,MO,Missouri,BRFSS,Obesity / Weight Status,37.2,1,401,55 - 64,AGEYR5564,29
46452,2017,MT,Montana,BRFSS,Obesity / Weight Status,30.1,1,263,55 - 64,AGEYR5564,30
58241,2017,NE,Nebraska,BRFSS,Obesity / Weight Status,38.7,3,059,55 - 64,AGEYR5564,31
44423,2017,NV,Nevada,BRFSS,Obesity / Weight Status,27.4,703,55 - 64,AGEYR5564,32
46698,2017,NH,New Hampshire,BRFSS,Obesity / Weight Status,28.4,1,278,55 - 64,AGEYR5564,33
51889,2017,NJ,New Jersey,BRFSS,Obesity / Weight Status,29.8,2,481,55 - 64,AGEYR5564,34
52085,2017,NM,New Mexico,BRFSS,Obesity / Weight Status,33,1,327,55 - 64,AGEYR5564,35
50907,2017,NY,New York,BRFSS,Obesity / Weight Status,31.8,2,320,55 - 64,AGEYR5564,36
57518,2017,NC,North Carolina,BRFSS,Obesity / Weight Status,36.2,879,55 - 64,AGEYR5564,37
49600,2017,ND,North Dakota,BRFSS,Obesity / Weight Status,38.6,1,531,55 - 64,AGEYR5564,38
52240,2017,OH,Ohio,BRFSS,Obesity / Weight Status,37.5,2,653,55 - 64,AGEYR5564,39
57374,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,40,1,230,55 - 64,AGEYR5564,40
47277,2017,OR,Oregon,BRFSS,Obesity / Weight Status,34.3,960,55 - 64,AGEYR5564,41
56006,2017,PA,Pennsylvania,BRFSS,Obesity / Weight Status,38.7,1,275,55 - 64,AGEYR5564,42
53986,2017,RI,Rhode Island,BRFSS,Obesity / Weight Status,34.3,1,230,55 - 64,AGEYR5564,44
53764,2017,SC,South Carolina,BRFSS,Obesity / Weight Status,37.4,2,272,55 - 64,AGEYR5564,45
54225,2017,SD,South Dakota,BRFSS,Obesity / Weight Status,37.2,1,407,55 - 64,AGEYR5564,46
45957,2017,TN,Tennessee,BRFSS,Obesity / Weight Status,38.4,1,101,55 - 64,AGEYR5564,47
56308,2017,TX,Texas,BRFSS,Obesity / Weight Status,38.9,2,189,55 - 64,AGEYR5564,48
49184,2017,UT,Utah,BRFSS,Obesity / Weight Status,33.7,1,568,55 - 64,AGEYR5564,49
55245,2017,VT,Vermont,BRFSS,Obesity / Weight Status,29.6,1,432,55 - 64,AGEYR5564,50
52423,2017,VA,Virginia,BRFSS,Obesity / Weight Status,35.4,1,902,55 - 64,AGEYR5564,51
48656,2017,WA,Washington,BRFSS,Obesity / Weight Status,32.4,2,537,55 - 64,AGEYR5564,53
51209,2017,WV,West Virginia,BRFSS,Obesity / Weight Status,43.8,1,220,55 - 64,AGEYR5564,54
48717,2017,WI,Wisconsin,BRFSS,Obesity / Weight Status,39.3,1,179,55 - 64,AGEYR5564,55
54191,2017,WY,Wyoming,BRFSS,Obesity / Weight Status,33.4,1,054,55 - 64,AGEYR5564,56
46715,2017,GU,Guam,BRFSS,Obesity / Weight Status,38.1,274,55 - 64,AGEYR5564,66
50010,2017,PR,Puerto Rico,BRFSS,Obesity / Weight Status,40.8,756,55 - 64,AGEYR5564,72
53756,2017,VI,Virgin Islands,BRFSS,Obesity / Weight Status,~,~,55 - 64,AGEYR5564,78
