ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
908,2015,US,National,BRFSS,Obesity / Weight Status,30.6,48,843,$35,000 - $49,999,INC3550,0
30097,2015,ME,Maine,BRFSS,Obesity / Weight Status,30.3,1,200,$35,000 - $49,999,INC3550,23
11270,2015,MD,Maryland,BRFSS,Obesity / Weight Status,36.4,1,188,$35,000 - $49,999,INC3550,24
19987,2015,MA,Massachusetts,BRFSS,Obesity / Weight Status,27.4,813,$35,000 - $49,999,INC3550,25
8270,2015,MI,Michigan,BRFSS,Obesity / Weight Status,34,1,050,$35,000 - $49,999,INC3550,26
37502,2015,MN,Minnesota,BRFSS,Obesity / Weight Status,26.5,1,975,$35,000 - $49,999,INC3550,27
29077,2015,MS,Mississippi,BRFSS,Obesity / Weight Status,35.8,609,$35,000 - $49,999,INC3550,28
15791,2015,MO,Missouri,BRFSS,Obesity / Weight Status,31.9,871,$35,000 - $49,999,INC3550,29
9479,2015,MT,Montana,BRFSS,Obesity / Weight Status,25.1,799,$35,000 - $49,999,INC3550,30
35223,2015,NE,Nebraska,BRFSS,Obesity / Weight Status,33.3,2,394,$35,000 - $49,999,INC3550,31
33560,2015,NV,Nevada,BRFSS,Obesity / Weight Status,28.7,299,$35,000 - $49,999,INC3550,32
15754,2015,NH,New Hampshire,BRFSS,Obesity / Weight Status,29.9,744,$35,000 - $49,999,INC3550,33
2383,2015,NJ,New Jersey,BRFSS,Obesity / Weight Status,27,1,024,$35,000 - $49,999,INC3550,34
30806,2015,NM,New Mexico,BRFSS,Obesity / Weight Status,26.6,764,$35,000 - $49,999,INC3550,35
36506,2015,NY,New York,BRFSS,Obesity / Weight Status,25,1,159,$35,000 - $49,999,INC3550,36
19634,2015,NC,North Carolina,BRFSS,Obesity / Weight Status,30,697,$35,000 - $49,999,INC3550,37
35465,2015,ND,North Dakota,BRFSS,Obesity / Weight Status,30.3,651,$35,000 - $49,999,INC3550,38
15057,2015,OH,Ohio,BRFSS,Obesity / Weight Status,32.5,1,366,$35,000 - $49,999,INC3550,39
21697,2015,OK,Oklahoma,BRFSS,Obesity / Weight Status,38.7,870,$35,000 - $49,999,INC3550,40
9240,2015,OR,Oregon,BRFSS,Obesity / Weight Status,32.4,625,$35,000 - $49,999,INC3550,41
15980,2015,PA,Pennsylvania,BRFSS,Obesity / Weight Status,33.6,677,$35,000 - $49,999,INC3550,42
32308,2015,RI,Rhode Island,BRFSS,Obesity / Weight Status,26.7,596,$35,000 - $49,999,INC3550,44
12693,2015,SC,South Carolina,BRFSS,Obesity / Weight Status,33,1,405,$35,000 - $49,999,INC3550,45
22134,2015,SD,South Dakota,BRFSS,Obesity / Weight Status,33.4,933,$35,000 - $49,999,INC3550,46
16357,2015,TN,Tennessee,BRFSS,Obesity / Weight Status,33.4,658,$35,000 - $49,999,INC3550,47
6363,2015,TX,Texas,BRFSS,Obesity / Weight Status,32.3,1,521,$35,000 - $49,999,INC3550,48
9850,2015,UT,Utah,BRFSS,Obesity / Weight Status,27.4,1,329,$35,000 - $49,999,INC3550,49
15103,2015,VT,Vermont,BRFSS,Obesity / Weight Status,27.8,803,$35,000 - $49,999,INC3550,50
31118,2015,VA,Virginia,BRFSS,Obesity / Weight Status,32.4,916,$35,000 - $49,999,INC3550,51
32837,2015,WA,Washington,BRFSS,Obesity / Weight Status,29.8,1,880,$35,000 - $49,999,INC3550,53
30849,2015,WV,West Virginia,BRFSS,Obesity / Weight Status,33.2,721,$35,000 - $49,999,INC3550,54
30477,2015,WI,Wisconsin,BRFSS,Obesity / Weight Status,33.6,823,$35,000 - $49,999,INC3550,55
16150,2015,WY,Wyoming,BRFSS,Obesity / Weight Status,30.1,658,$35,000 - $49,999,INC3550,56
589,2015,GU,Guam,BRFSS,Obesity / Weight Status,28.5,226,$35,000 - $49,999,INC3550,66
2011,2015,PR,Puerto Rico,BRFSS,Obesity / Weight Status,28.7,317,$35,000 - $49,999,INC3550,72
